gender_code_filter	gender_label_filter	country_code_filter	country_name_filter	advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
u	unknown	HR	Croatia	European Parliament		178362315106	Facebook	37	1	58919	27900	187	41
u	unknown	HR	Croatia	SDP Hrvatske	SDP Hrvatske	129634970518	Facebook	54	1	21242	8079	68	2
u	unknown	HR	Croatia	Možemo - politička platforma	Možemo - politička platforma	1064762700374086	Facebook	22	1	16872	5782	35	3
u	unknown	HR	Croatia	Eclectica		1379977375431894	Facebook	1	1	14890	7445	66	13
u	unknown	HR	Croatia	Kialo		729627343834501	Facebook	317	1	14886	6221	82	21
u	unknown	HR	Croatia	Valter Flego	Valter Flego	441675022557503	Facebook	47	1	14028	3432	36	4
u	unknown	HR	Croatia	pametno.org	pametno.org	144815235686385	Facebook	25	1	10603	3520	27	0
u	unknown	HR	Croatia	Karlo Ressler	HDZ - Hrvatska demokratska zajednica	272201060331942	Facebook	67	1	10564	2443	54	0
u	unknown	HR	Croatia	European Greens	European Greens	141366725876424	Facebook	14	1	9244	4126	34	10
u	unknown	HR	Croatia	Hrvatska narodna stranka - liberalni demokrati (HNS)	Hrvatska narodna stranka - liberalni demokrati (HNS)	139606619434725	Facebook	17	1	9018	2784	18	1
u	unknown	HR	Croatia	MOST nezavisnih lista	MOST nezavisnih lista	388550077899912	Facebook	39	1	8906	2881	29	1
u	unknown	HR	Croatia	Saša Poljanec-Borić	Hrvatska socijalno liberalna stranka	1914254365351413	Facebook	18	1	8725	2319	24	2
u	unknown	HR	Croatia	Građani za Mislava Kolakušića	Kolakusic Mislav	374159272978399	Facebook	18	1	7521	2665	15	0
u	unknown	HR	Croatia	Zoran Bahtijarević		2195720960680577	Facebook	4	1	6076	2845	17	3
u	unknown	HR	Croatia	Ruža Tomašić		1434305366791182	Facebook	38	1	5780	1665	14	0
u	unknown	HR	Croatia	GLAS Građansko-liberalni savez	GLAS Građansko-liberalni savez	231052047413325	Facebook	8	1	4993	1722	6	0
u	unknown	HR	Croatia	Ivana Nikolić Popović	Nikolić Popović Ivana	160505204050427	Facebook	15	1	4630	1109	15	0
u	unknown	HR	Croatia	EPP - European People's Party	EPP - European People's Party	48034275355	Facebook	26	1	3649	1191	12	0
u	unknown	HR	Croatia	Greenpeace Hrvatska	Greenpeace Hrvatska	359170097532754	Facebook	9	1	3541	1559	12	1
u	unknown	HR	Croatia	Socialists and Democrats Group in the European Parliament		127925800618165	Facebook	46	1	3339	1543	7	1
u	unknown	HR	Croatia	Dr. sc. Tomislav Sokol	HDZ - Hrvatska demokratska zajednica	136900153422435	Facebook	7	1	3178	1011	7	0
u	unknown	HR	Croatia	Electrolux Hrvatska		1229501663771543	Facebook	3	1	3070	1535	2	0
u	unknown	HR	Croatia	Nova ljevica	Markovina Dragan	706769699498076	Facebook	14	1	2647	637	10	0
u	unknown	HR	Croatia	Stjepan Ribić	HDZ - Hrvatska demokratska zajednica	451335681696047	Facebook	13	1	2496	1071	11	1
u	unknown	HR	Croatia	Domagoj Maroević	HDZ - Hrvatska demokratska zajednica	377283356332665	Facebook	4	1	2256	771	3	0
u	unknown	HR	Croatia	HSLS Split		436749753018950	Facebook	1	1	2114	1057	4	0
u	unknown	HR	Croatia	Klub zastupnika EPP-a		378351268934576	Facebook	1	1	1897	948	0	0
u	unknown	HR	Croatia	Stjepan Čuraj		1528272037424751	Facebook	3	1	1784	565	5	0
u	unknown	HR	Croatia	Ivan Prskalo - Kandidat Mosta za EU Izbore		413937162730005	Facebook	3	1	1736	765	2	0
u	unknown	HR	Croatia	Jozo Radoš	Jozo Radoš	446717938731095	Facebook	14	1	1730	401	11	1
u	unknown	HR	Croatia	Stranka europskih socijalista		1927927220797184	Facebook	5	1	1715	419	6	0
u	unknown	HR	Croatia	Željana Zovko		1203134436474667	Facebook	19	1	1546	401	12	0
u	unknown	HR	Croatia	Faktograf.hr	Faktograf.hr	1487935214842281	Facebook	14	1	1324	392	13	0
u	unknown	HR	Croatia	ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	50	1	1284	545	5	1
u	unknown	HR	Croatia	Tomislav Stojak		442201595870855	Facebook	10	1	1183	364	8	0
u	unknown	HR	Croatia	HRAST - pokret za uspješnu Hrvatsku - službene stranice		1481525755446572	Facebook	8	1	1160	271	4	0
u	unknown	HR	Croatia	Stjepan Adanić	HDZ - Hrvatska demokratska zajednica	408695383042330	Facebook	3	1	1085	217	2	0
u	unknown	HR	Croatia	Miro Bulj	MOST nezavisnih lista	1252295741481540	Facebook	3	1	1063	395	1	0
u	unknown	HR	Croatia	Privredni.		1062000377172732	Facebook	2	1	1030	496	1	0
u	unknown	HR	Croatia	Nikolina Brnjac	HDZ - Hrvatska demokratska zajednica	287054392229717	Facebook	9	1	1004	350	6	0
u	unknown	HR	Croatia	Marijana Balić	HDZ - Hrvatska demokratska zajednica	1274752085892321	Facebook	8	1	994	229	3	0
u	unknown	HR	Croatia	Ekonomska klinika		759896740773225	Facebook	1	1	990	198	1	0
u	unknown	HR	Croatia	Bornfight		2050766478536116	Facebook	6	1	854	223	6	0
u	unknown	HR	Croatia	Sunčana Glavak	HDZ - Hrvatska demokratska zajednica	482597361772021	Facebook	2	1	811	162	1	0
u	unknown	HR	Croatia	Greens/EFA in the European Parliament		150527751674751	Facebook	7	1	779	339	1	0
u	unknown	HR	Croatia	Dominik Vuletić		1858121814431190	Facebook	4	1	776	172	1	0
u	unknown	HR	Croatia	Party of European Socialists	Party of European Socialists	148097975226385	Facebook	16	1	766	359	3	0
u	unknown	HR	Croatia	Branko Hrg		943428295688012	Facebook	1	1	734	146	1	0
u	unknown	HR	Croatia	Studentski zbor Sveučilišta u Rijeci		438397739552096	Facebook	1	1	694	138	1	0
u	unknown	HR	Croatia	MarketsCube		294693984421347	Facebook	7	1	691	180	7	0
u	unknown	HR	Croatia	Ladislav Ilčić	Ladislav Ilčić	621823571235813	Facebook	2	1	645	129	2	0
u	unknown	HR	Croatia	Hns Osječko-baranjska Županija		208799152545268	Facebook	10	1	636	175	10	0
u	unknown	HR	Croatia	Goran Pauk	HDZ - Hrvatska demokratska zajednica	581489628528785	Facebook	2	1	635	127	1	0
u	unknown	HR	Croatia	Dalija Orešković - START		1984286805018866	Facebook	6	1	625	142	9	0
u	unknown	HR	Croatia	Give A Vote		2186129244970085	Facebook	3	1	625	311	3	0
u	unknown	HR	Croatia	HKS - Hrvatska konzervativna stranka	HKS - Hrvatska konzervativna stranka	789855157727222	Facebook	7	1	579	163	2	0
u	unknown	HR	Croatia	Nacionalni Portal		2081777548773198	Facebook	4	1	577	161	3	0
