day_code	day_label	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
d136	2019-05-16	EE	Estonia	273	54	1252519	433783	7522	985
d135	2019-05-15	EE	Estonia	311	57	1449203	496385	9227	1081
d134	2019-05-14	EE	Estonia	296	57	1465280	499334	8351	1118
d133	2019-05-13	EE	Estonia	257	52	980888	355468	4776	715
d132	2019-05-12	EE	Estonia	282	58	1597189	515799	10914	1517
d131	2019-05-11	EE	Estonia	282	61	967017	341100	5509	797
d130	2019-05-10	EE	Estonia	284	60	992634	358166	5605	790
d129	2019-05-09	EE	Estonia	271	61	929261	339851	5742	675
d128	2019-05-08	EE	Estonia	252	56	1195171	461085	6367	797
d127	2019-05-07	EE	Estonia	261	55	1132800	327217	8002	861
d126	2019-05-06	EE	Estonia	208	55	519356	193105	3195	541
d125	2019-05-05	EE	Estonia	210	61	413772	165281	2310	454
d124	2019-05-04	EE	Estonia	202	59	611230	239375	4470	945
d123	2019-05-03	EE	Estonia	215	67	673973	234710	4842	656
d122	2019-05-02	EE	Estonia	210	66	1230368	513871	5504	1255
d121	2019-05-01	EE	Estonia	179	59	414196	153196	3918	578
d120	2019-04-30	EE	Estonia	182	59	407278	149881	3305	566
d119	2019-04-29	EE	Estonia	184	57	100191	37494	836	40
d118	2019-04-28	EE	Estonia	166	57	89219	29658	403	29
d117	2019-04-27	EE	Estonia	163	61	84452	25071	327	17
d116	2019-04-26	EE	Estonia	196	65	94039	29743	417	37
d115	2019-04-25	EE	Estonia	164	62	58429	15778	223	10
d114	2019-04-24	EE	Estonia	157	61	42908	11796	181	5
d113	2019-04-23	EE	Estonia	182	59	40896	13941	179	17
d112	2019-04-22	EE	Estonia	155	62	45111	12323	150	4
d111	2019-04-21	EE	Estonia	169	61	72093	17884	242	10
d110	2019-04-20	EE	Estonia	164	66	72869	17843	353	26
d109	2019-04-19	EE	Estonia	184	72	478747	221236	1345	231
d108	2019-04-18	EE	Estonia	183	75	90837	23514	439	24
d107	2019-04-17	EE	Estonia	180	76	79666	21341	397	27
