advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Yoko Alender		709212302463805	Facebook	d008	2019-01-08	EE	Estonia	4	1	5199	1287	103	0
Maria Kaljuste - Maria from Estonia		1587214418196564	Facebook	d008	2019-01-08	EE	Estonia	1	1	3846	769	7	0
Animal Matters	Animal Matters	1439364926329185	Facebook	d008	2019-01-08	EE	Estonia	1	1	13	6	0	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d008	2019-01-08	EE	Estonia	1	1	12	2	0	0
Soviet Visuals		1160495674016675	Facebook	d008	2019-01-08	EE	Estonia	3	1	12	2	0	0
Le Monde		14892757589	Facebook	d008	2019-01-08	EE	Estonia	6	1	6	2	0	0
garagErasmus Foundation		126673650730964	Facebook	d008	2019-01-08	EE	Estonia	1	1	3	0	0	0
Party of European Socialists	Party of European Socialists	148097975226385	Facebook	d008	2019-01-08	EE	Estonia	4	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d008	2019-01-08	EE	Estonia	2	1	0	0	0	0
Professor  Alberto Testa	Alberto Testa	1899667790263172	Facebook	d008	2019-01-08	EE	Estonia	1	1	0	0	0	0
THTC - The Hemp Trading Company		30239959348	Facebook	d008	2019-01-08	EE	Estonia	2	1	0	0	0	0
Banque mondiale		155174084508744	Facebook	d008	2019-01-08	EE	Estonia	3	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d008	2019-01-08	EE	Estonia	2	1	0	0	0	0
COP23		1812087282376505	Facebook	d008	2019-01-08	EE	Estonia	1	1	0	0	0	0
