advertiser_name	advertiser_disclosure	platform_advertiser_id	platform_name	day_code_filter	day_label_filter	country_code_filter	country_name_filter	ad_count	advertiser_count	high_impressions	low_impressions	high_spend	low_spend
Schwarzkopf Professional		150101695010185	Facebook	d045	2019-02-14	SK	Slovakia	2	1	17256	8620	6	3
Michal Šimečka • Progresívne Slovensko		194278021265803	Facebook	d045	2019-02-14	SK	Slovakia	24	1	14764	3279	112	0
Ivan ŠTEFANEC		324560137683033	Facebook	d045	2019-02-14	SK	Slovakia	2	1	10217	4086	20	10
Miroslav Žiak		396331590493376	Facebook	d045	2019-02-14	SK	Slovakia	5	1	3832	875	78	0
ĽUBOŠ BLAHA	ĽUBOŠ BLAHA	2047997592105476	Facebook	d045	2019-02-14	SK	Slovakia	1	1	3703	1851	18	3
Michal Liptaj kandidát do Európskeho parlamentu		211966999713636	Facebook	d045	2019-02-14	SK	Slovakia	2	1	3332	666	66	0
Lukáš Kopáč - kandidát na europoslanca za ĽSNS		1604811523091835	Facebook	d045	2019-02-14	SK	Slovakia	1	1	2941	588	5	0
Kamala		1767544630221422	Facebook	d045	2019-02-14	SK	Slovakia	1	1	333	0	29	0
ALDE Party – Liberals and Democrats for Europe		262681199589	Facebook	d045	2019-02-14	SK	Slovakia	3	1	222	82	1	0
5Pillars	5 Pillars	490858150969676	Facebook	d045	2019-02-14	SK	Slovakia	1	1	169	84	0	0
Lisa's Law Solicitors	Lisa's Law Solicitors	739722549392872	Facebook	d045	2019-02-14	SK	Slovakia	1	1	25	12	0	0
Melba Culp		902971599738051	Facebook	d045	2019-02-14	SK	Slovakia	3	1	22	4	0	0
USR Diaspora	USR Diaspora	1793510380925494	Facebook	d045	2019-02-14	SK	Slovakia	1	1	16	8	0	0
Le Monde		14892757589	Facebook	d045	2019-02-14	SK	Slovakia	5	1	4	1	0	0
Columbia University in the City of New York		102471088936	Facebook	d045	2019-02-14	SK	Slovakia	1	1	3	1	0	0
FT Content Solutions		1220981994590364	Facebook	d045	2019-02-14	SK	Slovakia	2	1	2	0	0	0
Soviet Visuals		1160495674016675	Facebook	d045	2019-02-14	SK	Slovakia	4	1	1	0	0	0
RSM MBA		110428762358678	Facebook	d045	2019-02-14	SK	Slovakia	2	1	1	0	0	0
Andreas Schieder	SPÖ	290881691011354	Facebook	d045	2019-02-14	SK	Slovakia	2	1	0	0	0	0
Open Society Foundations		18983389920	Facebook	d045	2019-02-14	SK	Slovakia	2	1	0	0	0	0
YOGA BURN		146316959083110	Facebook	d045	2019-02-14	SK	Slovakia	1	1	0	0	0	0
Harvard Business Review		10423517786	Facebook	d045	2019-02-14	SK	Slovakia	1	1	0	0	0	0
Columbia Alumni Association		195421575197	Facebook	d045	2019-02-14	SK	Slovakia	2	1	0	0	0	0
